Loan,Region,Rating,EAD,LGD,PD,Alpha,Gamma,Threshold
14160,0,3,124071.4,0.2,0.0064,0.74,0.672606869,-2.489285865
14161,0,4,62522.53,0.2,0.0148,0.72,0.693974063,-2.175402064
14162,0,3,163097.6,0.2,0.0064,0.5,0.866025404,-2.489285865
14163,0,2,303719.78,0.2,0.0006,0.69,0.723809367,-3.238880118
14164,0,3,57120.08,0.2,0.0064,0.59,0.807403245,-2.489285865
14165,0,4,54016.45,0.2,0.0148,0.25,0.968245837,-2.175402064
14166,0,3,285053.79,0.2,0.0064,0.23,0.973190629,-2.489285865
14167,0,3,84969,0.2,0.0064,0.44,0.897997773,-2.489285865
14168,0,3,64745.16,0.2,0.0064,0.78,0.625779514,-2.489285865
14169,0,2,141765.26,0.2,0.0006,0.62,0.78460181,-3.238880118
14170,0,3,194867.24,0.2,0.0064,0.69,0.723809367,-2.489285865
14171,0,3,33195.71,0.2,0.0064,0.72,0.693974063,-2.489285865
14172,0,1,92316.73,0.2,0.0002,0.52,0.85416626,-3.540083799
14173,0,1,39617.11,0.2,0.0002,0.53,0.847997642,-3.540083799
14174,0,3,216446.82,0.2,0.0064,0.78,0.625779514,-2.489285865
14175,0,4,53249.44,0.2,0.0148,0.65,0.759934208,-2.175402064
14176,0,2,71132.16,0.2,0.0006,0.53,0.847997642,-3.238880118
14177,0,3,52761.14,0.2,0.0064,0.51,0.860174401,-2.489285865
14178,0,3,55722.54,0.2,0.0064,0.47,0.882666415,-2.489285865
14179,0,3,24539.38,0.2,0.0064,0.65,0.759934208,-2.489285865
14180,0,3,39128.62,0.2,0.0064,0.52,0.85416626,-2.489285865
14181,0,3,18457.1,0.2,0.0064,0.74,0.672606869,-2.489285865
14182,0,2,132848.42,0.2,0.0006,0.33,0.943980932,-3.238880118
14183,0,5,137554.33,0.2,0.0568,0.63,0.776595133,-1.582217179
14184,0,3,189668.31,0.2,0.0064,0.24,0.970772888,-2.489285865
14185,0,3,344409.41,0.2,0.0064,0.21,0.977701386,-2.489285865
14186,0,2,251143.24,0.2,0.0006,0.52,0.85416626,-3.238880118
14187,0,3,209384.07,0.2,0.0064,0.39,0.920814857,-2.489285865
14188,0,4,63654.56,0.2,0.0148,0.49,0.871722433,-2.175402064
14189,0,1,154361.98,0.2,0.0002,0.55,0.835164654,-3.540083799
14190,0,4,62056.07,0.2,0.0148,0.37,0.929031754,-2.175402064
14191,0,3,141513.37,0.2,0.0064,0.4,0.916515139,-2.489285865
14192,0,3,1650.8,0.2,0.0064,0.51,0.860174401,-2.489285865
14193,0,2,48758.27,0.2,0.0006,0.71,0.704201676,-3.238880118
14194,0,3,89733.37,0.2,0.0064,0.26,0.965608616,-2.489285865
14195,0,2,46737.5,0.2,0.0006,0.77,0.638043886,-3.238880118
14196,0,2,79729.89,0.2,0.0006,0.52,0.85416626,-3.238880118
14197,0,3,122717.93,0.2,0.0064,0.54,0.841665017,-2.489285865
14198,0,2,68288.08,0.2,0.0006,0.35,0.9367497,-3.238880118
14199,0,1,24797.9,0.2,0.0002,0.23,0.973190629,-3.540083799
14200,0,3,41788.23,0.2,0.0064,0.63,0.776595133,-2.489285865
14201,0,3,317756.34,0.2,0.0064,0.69,0.723809367,-2.489285865
14202,0,4,16428.69,0.2,0.0148,0.27,0.962860322,-2.175402064
14203,0,4,71198.23,0.2,0.0148,0.72,0.693974063,-2.175402064
14204,0,4,233905.97,0.2,0.0148,0.36,0.932952303,-2.175402064
14205,0,2,97548.1,0.2,0.0006,0.47,0.882666415,-3.238880118
14206,0,3,300761.34,0.2,0.0064,0.78,0.625779514,-2.489285865
14207,0,5,109545.97,0.2,0.0568,0.78,0.625779514,-1.582217179
14208,0,4,27651.63,0.2,0.0148,0.32,0.947417543,-2.175402064
14209,0,3,47924.18,0.2,0.0064,0.34,0.940425436,-2.489285865
14210,0,3,118528.78,0.2,0.0064,0.4,0.916515139,-2.489285865
14211,0,2,46161.81,0.2,0.0006,0.43,0.902828887,-3.238880118
14212,0,2,25498.4,0.2,0.0006,0.23,0.973190629,-3.238880118
14213,0,3,169216.19,0.2,0.0064,0.8,0.6,-2.489285865
14214,0,3,21762.44,0.2,0.0064,0.25,0.968245837,-2.489285865
14215,0,5,63701.48,0.2,0.0568,0.31,0.950736557,-1.582217179
14216,0,4,45063.86,0.2,0.0148,0.51,0.860174401,-2.175402064
14217,0,3,28871.9,0.2,0.0064,0.7,0.714142843,-2.489285865
14218,0,3,3515.19,0.2,0.0064,0.25,0.968245837,-2.489285865
14219,0,3,214824.1,0.2,0.0064,0.79,0.613106842,-2.489285865
14220,0,4,36886.33,0.2,0.0148,0.29,0.957026645,-2.175402064
14221,0,4,74761.41,0.2,0.0148,0.77,0.638043886,-2.175402064
14222,0,3,31663.07,0.2,0.0064,0.31,0.950736557,-2.489285865
14223,0,2,134818.41,0.2,0.0006,0.71,0.704201676,-3.238880118
14224,0,3,163189.02,0.2,0.0064,0.57,0.821644692,-2.489285865
14225,0,4,116297.32,0.2,0.0148,0.53,0.847997642,-2.175402064
14226,0,3,49346.88,0.2,0.0064,0.64,0.768374908,-2.489285865
14227,0,3,126775.29,0.2,0.0064,0.76,0.649923072,-2.489285865
14228,0,2,35913.9,0.2,0.0006,0.24,0.970772888,-3.238880118
14229,0,4,316548.01,0.2,0.0148,0.47,0.882666415,-2.175402064
14230,0,4,395021.66,0.2,0.0148,0.38,0.924986486,-2.175402064
14231,0,3,84473.94,0.2,0.0064,0.68,0.733212111,-2.489285865
14232,0,2,32822.9,0.2,0.0006,0.32,0.947417543,-3.238880118
14233,0,3,75523.94,0.2,0.0064,0.51,0.860174401,-2.489285865
14234,0,3,93333.35,0.2,0.0064,0.39,0.920814857,-2.489285865
14235,0,2,1541.57,0.2,0.0006,0.23,0.973190629,-3.238880118
14236,0,3,134416.73,0.2,0.0064,0.68,0.733212111,-2.489285865
14237,0,2,207505.65,0.2,0.0006,0.5,0.866025404,-3.238880118
14238,0,1,61452.01,0.2,0.0002,0.62,0.78460181,-3.540083799
14239,0,4,777183.95,0.2,0.0148,0.38,0.924986486,-2.175402064
14240,0,2,281521.33,0.2,0.0006,0.5,0.866025404,-3.238880118
14241,0,3,88325.41,0.2,0.0064,0.29,0.957026645,-2.489285865
14242,0,3,194222.42,0.2,0.0064,0.75,0.661437828,-2.489285865
14243,0,4,324224.85,0.2,0.0148,0.66,0.751265599,-2.175402064
14244,0,3,24410.09,0.2,0.0064,0.6,0.8,-2.489285865
14245,0,3,152650.92,0.2,0.0064,0.71,0.704201676,-2.489285865
14246,0,4,60018.02,0.2,0.0148,0.39,0.920814857,-2.175402064
14247,0,2,95166.7,0.2,0.0006,0.3,0.953939201,-3.238880118
14248,0,3,115046.09,0.2,0.0064,0.57,0.821644692,-2.489285865
14249,0,6,78179.59,0.2,0.0768,0.71,0.704201676,-1.426930252
14250,0,2,65754.66,0.2,0.0006,0.65,0.759934208,-3.238880118
14251,0,3,178853.61,0.2,0.0064,0.25,0.968245837,-2.489285865
14252,0,2,136211.7,0.2,0.0006,0.67,0.742361098,-3.238880118
14253,0,2,19935.16,0.2,0.0006,0.29,0.957026645,-3.238880118
14254,0,3,80627.13,0.2,0.0064,0.24,0.970772888,-2.489285865
14255,0,2,441364.57,0.2,0.0006,0.35,0.9367497,-3.238880118
14256,0,4,135934,0.2,0.0148,0.25,0.968245837,-2.175402064
14257,0,2,477.6,0.2,0.0006,0.34,0.940425436,-3.238880118
14258,0,2,80804.32,0.2,0.0006,0.46,0.887918915,-3.238880118
14259,0,2,815.31,0.2,0.0006,0.63,0.776595133,-3.238880118
14260,0,3,88404.63,0.2,0.0064,0.24,0.970772888,-2.489285865
14261,0,5,83006.06,0.2,0.0568,0.55,0.835164654,-1.582217179
14262,0,4,96211.13,0.2,0.0148,0.43,0.902828887,-2.175402064
14263,0,3,11145.73,0.2,0.0064,0.38,0.924986486,-2.489285865
14264,0,2,122648.74,0.2,0.0006,0.37,0.929031754,-3.238880118
14265,0,2,127236.24,0.2,0.0006,0.27,0.962860322,-3.238880118
14266,0,3,80981.87,0.2,0.0064,0.44,0.897997773,-2.489285865
14267,0,3,22630.5,0.2,0.0064,0.64,0.768374908,-2.489285865
14268,0,3,92553.94,0.2,0.0064,0.46,0.887918915,-2.489285865
14269,0,4,237505.83,0.2,0.0148,0.44,0.897997773,-2.175402064
14270,0,3,179773.61,0.2,0.0064,0.62,0.78460181,-2.489285865
14271,0,3,144087.22,0.2,0.0064,0.29,0.957026645,-2.489285865
14272,0,4,484430.79,0.2,0.0148,0.24,0.970772888,-2.175402064
14273,0,4,33849.25,0.2,0.0148,0.23,0.973190629,-2.175402064
14274,0,3,75780.45,0.2,0.0064,0.47,0.882666415,-2.489285865
14275,0,4,67308.94,0.2,0.0148,0.49,0.871722433,-2.175402064
14276,0,3,109769.91,0.2,0.0064,0.79,0.613106842,-2.489285865
14277,0,3,105626.98,0.2,0.0064,0.48,0.877268488,-2.489285865
14278,0,4,155991.71,0.2,0.0148,0.55,0.835164654,-2.175402064
14279,0,1,124828.74,0.2,0.0002,0.27,0.962860322,-3.540083799
14280,0,3,274260.66,0.2,0.0064,0.74,0.672606869,-2.489285865
14281,0,2,47265.16,0.2,0.0006,0.35,0.9367497,-3.238880118
14282,0,4,423890.12,0.2,0.0148,0.62,0.78460181,-2.175402064
14283,0,3,88020.59,0.2,0.0064,0.65,0.759934208,-2.489285865
14284,0,4,43633.18,0.2,0.0148,0.46,0.887918915,-2.175402064
14285,0,5,183878.12,0.2,0.0568,0.8,0.6,-1.582217179
14286,0,4,123220.02,0.2,0.0148,0.4,0.916515139,-2.175402064
14287,0,3,78531.31,0.2,0.0064,0.38,0.924986486,-2.489285865
14288,0,4,115706.94,0.2,0.0148,0.8,0.6,-2.175402064
14289,0,1,12652.79,0.2,0.0002,0.7,0.714142843,-3.540083799
14290,0,2,73478.12,0.2,0.0006,0.53,0.847997642,-3.238880118
14291,0,2,145355.18,0.2,0.0006,0.26,0.965608616,-3.238880118
14292,0,2,72506.34,0.2,0.0006,0.48,0.877268488,-3.238880118
14293,0,3,90495.33,0.2,0.0064,0.25,0.968245837,-2.489285865
14294,0,3,123326,0.2,0.0064,0.63,0.776595133,-2.489285865
14295,0,4,20164.18,0.2,0.0148,0.71,0.704201676,-2.175402064
14296,0,2,41357.94,0.2,0.0006,0.38,0.924986486,-3.238880118
14297,0,4,134924.84,0.2,0.0148,0.21,0.977701386,-2.175402064
14298,0,2,59241.41,0.2,0.0006,0.21,0.977701386,-3.238880118
14299,0,2,232358.07,0.2,0.0006,0.7,0.714142843,-3.238880118
14300,0,4,8784.66,0.2,0.0148,0.25,0.968245837,-2.175402064
14301,0,2,224216.12,0.2,0.0006,0.22,0.975499872,-3.238880118
14302,0,3,228405.71,0.2,0.0064,0.48,0.877268488,-2.489285865
14303,0,4,103704.58,0.2,0.0148,0.64,0.768374908,-2.175402064
14304,0,4,18167.74,0.2,0.0148,0.62,0.78460181,-2.175402064
14305,0,4,116267.57,0.2,0.0148,0.27,0.962860322,-2.175402064
14306,0,2,44580.54,0.2,0.0006,0.51,0.860174401,-3.238880118
14307,0,4,28590.33,0.2,0.0148,0.75,0.661437828,-2.175402064
14308,0,3,34710.07,0.2,0.0064,0.33,0.943980932,-2.489285865
14309,0,2,98524.63,0.2,0.0006,0.24,0.970772888,-3.238880118
14310,0,6,15527.28,0.2,0.0768,0.53,0.847997642,-1.426930252
14311,0,3,60214.47,0.2,0.0064,0.68,0.733212111,-2.489285865
14312,0,4,13920.33,0.2,0.0148,0.49,0.871722433,-2.175402064
14313,0,3,162337.14,0.2,0.0064,0.71,0.704201676,-2.489285865
14314,0,2,70645.31,0.2,0.0006,0.55,0.835164654,-3.238880118
14315,0,4,685.12,0.2,0.0148,0.76,0.649923072,-2.175402064
14316,0,1,69891.3,0.2,0.0002,0.57,0.821644692,-3.540083799
14317,0,2,46276.31,0.2,0.0006,0.48,0.877268488,-3.238880118
14318,0,3,103215.03,0.2,0.0064,0.48,0.877268488,-2.489285865
14319,0,3,22741.44,0.2,0.0064,0.73,0.683447145,-2.489285865
14320,0,3,369877.24,0.2,0.0064,0.58,0.814616474,-2.489285865
14321,0,4,49258.41,0.2,0.0148,0.28,0.96,-2.175402064
14322,0,3,96383.58,0.2,0.0064,0.72,0.693974063,-2.489285865
14323,0,2,160290.18,0.2,0.0006,0.72,0.693974063,-3.238880118
14324,0,2,175341.36,0.2,0.0006,0.7,0.714142843,-3.238880118
14325,0,3,78451.52,0.2,0.0064,0.4,0.916515139,-2.489285865
14326,0,3,107120.14,0.2,0.0064,0.25,0.968245837,-2.489285865
14327,0,3,154713.13,0.2,0.0064,0.45,0.893028555,-2.489285865
14328,0,2,14708.17,0.2,0.0006,0.77,0.638043886,-3.238880118
14329,0,2,251424.9,0.2,0.0006,0.29,0.957026645,-3.238880118
14330,0,2,19058.89,0.2,0.0006,0.23,0.973190629,-3.238880118
14331,0,3,4063.4,0.2,0.0064,0.62,0.78460181,-2.489285865
14332,0,3,204402.07,0.2,0.0064,0.69,0.723809367,-2.489285865
14333,0,4,247468.74,0.2,0.0148,0.22,0.975499872,-2.175402064
14334,0,3,59579.43,0.2,0.0064,0.42,0.907524104,-2.489285865
14335,0,2,125607.94,0.2,0.0006,0.67,0.742361098,-3.238880118
14336,0,2,93915.84,0.2,0.0006,0.41,0.912085522,-3.238880118
14337,0,4,68093.15,0.2,0.0148,0.34,0.940425436,-2.175402064
14338,0,2,236325.36,0.2,0.0006,0.74,0.672606869,-3.238880118
14339,0,4,32502.45,0.2,0.0148,0.62,0.78460181,-2.175402064
14340,0,3,108818.09,0.2,0.0064,0.53,0.847997642,-2.489285865
14341,0,2,22062.95,0.2,0.0006,0.21,0.977701386,-3.238880118
14342,0,2,131149.72,0.2,0.0006,0.75,0.661437828,-3.238880118
14343,0,4,43000.73,0.2,0.0148,0.79,0.613106842,-2.175402064
14344,0,2,214321.98,0.2,0.0006,0.28,0.96,-3.238880118
14345,0,2,14935.15,0.2,0.0006,0.68,0.733212111,-3.238880118
14346,0,4,220884.48,0.2,0.0148,0.26,0.965608616,-2.175402064
14347,0,3,11745.94,0.2,0.0064,0.47,0.882666415,-2.489285865
14348,0,3,170009.26,0.2,0.0064,0.51,0.860174401,-2.489285865
14349,0,4,32830.11,0.2,0.0148,0.25,0.968245837,-2.175402064
14350,0,3,186133.29,0.2,0.0064,0.24,0.970772888,-2.489285865
14351,0,1,183187.39,0.2,0.0002,0.49,0.871722433,-3.540083799
14352,0,3,107829.21,0.2,0.0064,0.24,0.970772888,-2.489285865
14353,0,3,87213.73,0.2,0.0064,0.56,0.828492607,-2.489285865
14354,0,4,121640.7,0.2,0.0148,0.71,0.704201676,-2.175402064
14355,0,6,76257.18,0.2,0.0768,0.63,0.776595133,-1.426930252
14356,0,4,45386.16,0.2,0.0148,0.37,0.929031754,-2.175402064
14357,0,4,35997.19,0.2,0.0148,0.51,0.860174401,-2.175402064
14358,0,3,16865.59,0.2,0.0064,0.31,0.950736557,-2.489285865
14359,0,3,109231.55,0.2,0.0064,0.41,0.912085522,-2.489285865
14360,0,3,118759.01,0.2,0.0064,0.59,0.807403245,-2.489285865
14361,0,2,3266.16,0.2,0.0006,0.31,0.950736557,-3.238880118
14362,0,4,19631.07,0.2,0.0148,0.23,0.973190629,-2.175402064
14363,0,4,87791.01,0.2,0.0148,0.33,0.943980932,-2.175402064
14364,0,4,101023.12,0.2,0.0148,0.44,0.897997773,-2.175402064
14365,0,2,17393.17,0.2,0.0006,0.77,0.638043886,-3.238880118
14366,0,4,74031.07,0.2,0.0148,0.76,0.649923072,-2.175402064
14367,0,2,54134,0.2,0.0006,0.34,0.940425436,-3.238880118
14368,0,3,107840.94,0.2,0.0064,0.47,0.882666415,-2.489285865
14369,0,3,416308.14,0.2,0.0064,0.36,0.932952303,-2.489285865
14370,0,3,139684.53,0.2,0.0064,0.44,0.897997773,-2.489285865
14371,0,6,51539.64,0.2,0.0768,0.79,0.613106842,-1.426930252
14372,0,4,105387.18,0.2,0.0148,0.74,0.672606869,-2.175402064
14373,0,3,45657.9,0.2,0.0064,0.24,0.970772888,-2.489285865
14374,0,3,188609.95,0.2,0.0064,0.27,0.962860322,-2.489285865
14375,0,3,54246.89,0.2,0.0064,0.24,0.970772888,-2.489285865
14376,0,3,77747.33,0.2,0.0064,0.61,0.792401413,-2.489285865
14377,0,2,226632.55,0.2,0.0006,0.5,0.866025404,-3.238880118
14378,0,2,285944.34,0.2,0.0006,0.35,0.9367497,-3.238880118
14379,0,5,117287.11,0.2,0.0568,0.65,0.759934208,-1.582217179
14380,0,3,61469.44,0.2,0.0064,0.21,0.977701386,-2.489285865
14381,0,2,48863.71,0.2,0.0006,0.76,0.649923072,-3.238880118
14382,0,4,173279,0.2,0.0148,0.45,0.893028555,-2.175402064
14383,0,4,24488.24,0.2,0.0148,0.64,0.768374908,-2.175402064
14384,0,3,157162.14,0.2,0.0064,0.44,0.897997773,-2.489285865
14385,0,3,5099.71,0.2,0.0064,0.24,0.970772888,-2.489285865
14386,0,3,178428.81,0.2,0.0064,0.57,0.821644692,-2.489285865
14387,0,2,112524.59,0.2,0.0006,0.4,0.916515139,-3.238880118
14388,0,5,100382.62,0.2,0.0568,0.79,0.613106842,-1.582217179
14389,0,4,202855.35,0.2,0.0148,0.74,0.672606869,-2.175402064
14390,0,2,44284.6,0.2,0.0006,0.33,0.943980932,-3.238880118
14391,0,2,157949.02,0.2,0.0006,0.24,0.970772888,-3.238880118
14392,0,3,118906.35,0.2,0.0064,0.42,0.907524104,-2.489285865
14393,0,3,57529.86,0.2,0.0064,0.72,0.693974063,-2.489285865
14394,0,3,57891.47,0.2,0.0064,0.51,0.860174401,-2.489285865
14395,0,4,275218.98,0.2,0.0148,0.72,0.693974063,-2.175402064
14396,0,3,8468.02,0.2,0.0064,0.62,0.78460181,-2.489285865
14397,0,4,186993.11,0.2,0.0148,0.21,0.977701386,-2.175402064
14398,0,3,156314.95,0.2,0.0064,0.29,0.957026645,-2.489285865
14399,0,2,217081.13,0.2,0.0006,0.7,0.714142843,-3.238880118
14400,0,3,81458.3,0.2,0.0064,0.4,0.916515139,-2.489285865
14401,0,4,82084.41,0.2,0.0148,0.8,0.6,-2.175402064
14402,0,3,58094.49,0.2,0.0064,0.2,0.979795897,-2.489285865
14403,0,4,28044.83,0.2,0.0148,0.73,0.683447145,-2.175402064
14404,0,3,83308.3,0.2,0.0064,0.33,0.943980932,-2.489285865
14405,0,4,221612.82,0.2,0.0148,0.7,0.714142843,-2.175402064
14406,0,3,141267.05,0.2,0.0064,0.59,0.807403245,-2.489285865
14407,0,2,33819.67,0.2,0.0006,0.3,0.953939201,-3.238880118
14408,0,1,109925.16,0.2,0.0002,0.3,0.953939201,-3.540083799
14409,0,3,98282.04,0.2,0.0064,0.74,0.672606869,-2.489285865
14410,0,4,37957.67,0.2,0.0148,0.47,0.882666415,-2.175402064
14411,0,1,29762.09,0.2,0.0002,0.44,0.897997773,-3.540083799
14412,0,5,66503.89,0.2,0.0568,0.36,0.932952303,-1.582217179
14413,0,5,153020,0.2,0.0568,0.71,0.704201676,-1.582217179
14414,0,4,6367.06,0.2,0.0148,0.36,0.932952303,-2.175402064
14415,0,4,230166.55,0.2,0.0148,0.64,0.768374908,-2.175402064
14416,0,6,125480.51,0.2,0.0768,0.59,0.807403245,-1.426930252
14417,0,3,58800.46,0.2,0.0064,0.75,0.661437828,-2.489285865
14418,0,4,23747.11,0.2,0.0148,0.42,0.907524104,-2.175402064
14419,0,3,26709.68,0.2,0.0064,0.21,0.977701386,-2.489285865
14420,0,1,12454.2,0.2,0.0002,0.42,0.907524104,-3.540083799
14421,0,3,142745.34,0.2,0.0064,0.5,0.866025404,-2.489285865
14422,0,2,123519.32,0.2,0.0006,0.69,0.723809367,-3.238880118
14423,0,4,44997.89,0.2,0.0148,0.43,0.902828887,-2.175402064
14424,0,4,2581.83,0.2,0.0148,0.49,0.871722433,-2.175402064
14425,0,1,34873.05,0.2,0.0002,0.29,0.957026645,-3.540083799
14426,0,2,76515.3,0.2,0.0006,0.26,0.965608616,-3.238880118
14427,0,4,226562.63,0.2,0.0148,0.2,0.979795897,-2.175402064
14428,0,3,49074.15,0.2,0.0064,0.34,0.940425436,-2.489285865
14429,0,2,58245.77,0.2,0.0006,0.35,0.9367497,-3.238880118
14430,0,2,113307.1,0.2,0.0006,0.64,0.768374908,-3.238880118
14431,0,4,37834.47,0.2,0.0148,0.49,0.871722433,-2.175402064
14432,0,3,239583.11,0.2,0.0064,0.25,0.968245837,-2.489285865
14433,0,4,51596.59,0.2,0.0148,0.33,0.943980932,-2.175402064
14434,0,3,12503.99,0.2,0.0064,0.74,0.672606869,-2.489285865
14435,0,2,66392.02,0.2,0.0006,0.56,0.828492607,-3.238880118
14436,0,4,317165.63,0.2,0.0148,0.4,0.916515139,-2.175402064
14437,0,3,164597.69,0.2,0.0064,0.46,0.887918915,-2.489285865
14438,0,3,10328.62,0.2,0.0064,0.65,0.759934208,-2.489285865
14439,0,3,39300.8,0.2,0.0064,0.46,0.887918915,-2.489285865
14440,0,4,79536.17,0.2,0.0148,0.75,0.661437828,-2.175402064
14441,0,3,463353.99,0.2,0.0064,0.58,0.814616474,-2.489285865
14442,0,3,270580.24,0.2,0.0064,0.35,0.9367497,-2.489285865
14443,0,2,224823.51,0.2,0.0006,0.46,0.887918915,-3.238880118
14444,0,2,207822.41,0.2,0.0006,0.65,0.759934208,-3.238880118
14445,0,3,58025.9,0.2,0.0064,0.58,0.814616474,-2.489285865
14446,0,2,22905.71,0.2,0.0006,0.73,0.683447145,-3.238880118
14447,0,3,63085.88,0.2,0.0064,0.65,0.759934208,-2.489285865
14448,0,3,99123.94,0.2,0.0064,0.74,0.672606869,-2.489285865
14449,0,2,80919.85,0.2,0.0006,0.45,0.893028555,-3.238880118
14450,0,4,74455.96,0.2,0.0148,0.59,0.807403245,-2.175402064
14451,0,2,93953.78,0.2,0.0006,0.57,0.821644692,-3.238880118
14452,0,4,134849.95,0.2,0.0148,0.72,0.693974063,-2.175402064
14453,0,3,192360.83,0.2,0.0064,0.45,0.893028555,-2.489285865
14454,0,1,17901.07,0.2,0.0002,0.53,0.847997642,-3.540083799
14455,0,6,34579.95,0.2,0.0768,0.35,0.9367497,-1.426930252
14456,0,4,118267.72,0.2,0.0148,0.27,0.962860322,-2.175402064
14457,0,4,36708.5,0.2,0.0148,0.65,0.759934208,-2.175402064
14458,0,1,19823.26,0.2,0.0002,0.59,0.807403245,-3.540083799
14459,0,2,60562.25,0.2,0.0006,0.66,0.751265599,-3.238880118
14460,0,2,95495,0.2,0.0006,0.58,0.814616474,-3.238880118
14461,0,2,12858.93,0.2,0.0006,0.67,0.742361098,-3.238880118
14462,0,6,43353.32,0.2,0.0768,0.79,0.613106842,-1.426930252
14463,0,2,47148.16,0.2,0.0006,0.47,0.882666415,-3.238880118
14464,0,3,81394.45,0.2,0.0064,0.67,0.742361098,-2.489285865
14465,0,3,19911.65,0.2,0.0064,0.4,0.916515139,-2.489285865
14466,0,4,38147.06,0.2,0.0148,0.67,0.742361098,-2.175402064
14467,0,3,43189.15,0.2,0.0064,0.51,0.860174401,-2.489285865
14468,0,6,105157.68,0.2,0.0768,0.28,0.96,-1.426930252
14469,0,1,8327.61,0.2,0.0002,0.78,0.625779514,-3.540083799
14470,0,3,90507.08,0.2,0.0064,0.36,0.932952303,-2.489285865
14471,0,3,79738.96,0.2,0.0064,0.76,0.649923072,-2.489285865
14472,0,3,141677.19,0.2,0.0064,0.65,0.759934208,-2.489285865
14473,0,4,194842.33,0.2,0.0148,0.56,0.828492607,-2.175402064
14474,0,2,82553.31,0.2,0.0006,0.36,0.932952303,-3.238880118
14475,0,2,66331.07,0.2,0.0006,0.42,0.907524104,-3.238880118
14476,0,3,105006.65,0.2,0.0064,0.68,0.733212111,-2.489285865
14477,0,1,135606.98,0.2,0.0002,0.59,0.807403245,-3.540083799
14478,0,6,256265.39,0.2,0.0768,0.23,0.973190629,-1.426930252
14479,0,4,54280.41,0.2,0.0148,0.77,0.638043886,-2.175402064
14480,0,4,136041.62,0.2,0.0148,0.69,0.723809367,-2.175402064
14481,0,3,39764.76,0.2,0.0064,0.56,0.828492607,-2.489285865
14482,0,3,118504.83,0.2,0.0064,0.26,0.965608616,-2.489285865
14483,0,2,97153.28,0.2,0.0006,0.21,0.977701386,-3.238880118
14484,0,3,113745.35,0.2,0.0064,0.7,0.714142843,-2.489285865
14485,0,4,8835.37,0.2,0.0148,0.39,0.920814857,-2.175402064
14486,0,2,7787.89,0.2,0.0006,0.41,0.912085522,-3.238880118
14487,0,3,141343.65,0.2,0.0064,0.74,0.672606869,-2.489285865
14488,0,4,18556.63,0.2,0.0148,0.5,0.866025404,-2.175402064
14489,0,3,65994.56,0.2,0.0064,0.63,0.776595133,-2.489285865
14490,0,2,56786.96,0.2,0.0006,0.48,0.877268488,-3.238880118
14491,0,1,182009.75,0.2,0.0002,0.77,0.638043886,-3.540083799
14492,0,3,59555.26,0.2,0.0064,0.5,0.866025404,-2.489285865
14493,0,4,31539.3,0.2,0.0148,0.67,0.742361098,-2.175402064
14494,0,3,256235.79,0.2,0.0064,0.74,0.672606869,-2.489285865
14495,0,4,29887.03,0.2,0.0148,0.58,0.814616474,-2.175402064
14496,0,2,14166.06,0.2,0.0006,0.64,0.768374908,-3.238880118
14497,0,1,29784.02,0.2,0.0002,0.37,0.929031754,-3.540083799
14498,0,2,9691.82,0.2,0.0006,0.21,0.977701386,-3.238880118
14499,0,3,40925.19,0.2,0.0064,0.56,0.828492607,-2.489285865
14500,0,4,30425.31,0.2,0.0148,0.78,0.625779514,-2.175402064
14501,0,5,268671.23,0.2,0.0568,0.6,0.8,-1.582217179
14502,0,3,31431.13,0.2,0.0064,0.47,0.882666415,-2.489285865
14503,0,3,79023.79,0.2,0.0064,0.78,0.625779514,-2.489285865
14504,0,3,34950.87,0.2,0.0064,0.54,0.841665017,-2.489285865
14505,0,4,135753.03,0.2,0.0148,0.45,0.893028555,-2.175402064
14506,0,3,5903.41,0.2,0.0064,0.77,0.638043886,-2.489285865
14507,0,2,296656.59,0.2,0.0006,0.71,0.704201676,-3.238880118
14508,0,3,97241.11,0.2,0.0064,0.55,0.835164654,-2.489285865
14509,0,3,32269.46,0.2,0.0064,0.78,0.625779514,-2.489285865
14510,0,3,45580.68,0.2,0.0064,0.62,0.78460181,-2.489285865
14511,0,6,285730.01,0.2,0.0768,0.22,0.975499872,-1.426930252
14512,0,2,39141.78,0.2,0.0006,0.67,0.742361098,-3.238880118
14513,0,6,91692.78,0.2,0.0768,0.71,0.704201676,-1.426930252
14514,0,1,1337.84,0.2,0.0002,0.23,0.973190629,-3.540083799
14515,0,3,142175.34,0.2,0.0064,0.32,0.947417543,-2.489285865
14516,0,3,24372.5,0.2,0.0064,0.59,0.807403245,-2.489285865
14517,0,3,153135.7,0.2,0.0064,0.66,0.751265599,-2.489285865
14518,0,3,72884.85,0.2,0.0064,0.59,0.807403245,-2.489285865
14519,0,4,25778.64,0.2,0.0148,0.61,0.792401413,-2.175402064
14520,0,3,243274.03,0.2,0.0064,0.6,0.8,-2.489285865
14521,0,4,99172.84,0.2,0.0148,0.76,0.649923072,-2.175402064
14522,0,3,104103.22,0.2,0.0064,0.21,0.977701386,-2.489285865
14523,0,4,171601.5,0.2,0.0148,0.6,0.8,-2.175402064
14524,0,3,77613.63,0.2,0.0064,0.33,0.943980932,-2.489285865
14525,0,2,5766.4,0.2,0.0006,0.76,0.649923072,-3.238880118
14526,0,3,166263.21,0.2,0.0064,0.21,0.977701386,-2.489285865
14527,0,4,175677.81,0.2,0.0148,0.27,0.962860322,-2.175402064
